p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
793 9.01262208152714e-106 1.90697988964874 0.547 0.21 1.41750520098259e-101 7 Gne
794 1.70377953483192e-104 1.62204359003586 0.722 0.438 2.67970445238364e-100 7 Chpt1
795 3.45018135993163e-92 6.99365770846963 0.557 0.245 5.42644524290047e-88 7 Dcpp2
796 6.35091073588995e-87 2.23324894792471 0.303 0.079 9.98871240540771e-83 7 Astn2
797 5.36744111991237e-82 1.93481178047531 0.656 0.383 8.44191139339817e-78 7 Furin
798 7.9811072925219e-80 5.71884501929564 0.43 0.166 1.25526855496784e-75 7 Dcpp1
799 7.58250417454224e-63 1.9975138996754 0.553 0.271 1.192576256572e-58 7 Clu
800 2.33151182707262e-60 6.96460758598903 0.379 0.149 3.66700180161982e-56 7 Lyz1
801 0 3.25937243770332 0.831 0.17 0 8 Prom1
802 0 3.05363491856683 0.866 0.207 0 8 Cadm1
803 0 2.63812001247655 0.773 0.132 0 8 Sox9
804 0 4.15902690150862 0.679 0.054 0 8 Shank2
805 0 3.60658375102583 0.768 0.145 0 8 Tfcp2l1
806 0 3.10068453395619 0.788 0.176 0 8 Palmd
807 0 3.19379411650851 0.938 0.34 0 8 Slc12a2
808 0 3.10999948241846 0.652 0.102 0 8 Slc28a3
809 0 4.59727434556896 0.566 0.037 0 8 Cldn2
810 0 3.76746351341686 0.575 0.057 0 8 Ccl28
811 0 2.91079838653981 0.588 0.076 0 8 Cited4
812 0 5.82163857205234 0.405 0.014 0 8 Slc34a2
813 1.1957928406741e-285 2.90007972571419 0.641 0.113 1.88074297981223e-281 8 Wnt5b
814 3.05451436150543e-271 2.52521795236578 0.835 0.234 4.80414018777574e-267 8 Mlph
815 3.28004115407989e-271 3.40802683743295 0.443 0.054 5.15884872713685e-267 8 Kif26b
816 7.71163785882469e-264 6.00728420285863 0.319 0.027 1.21288640243595e-259 8 Lman1l
817 2.97003849692722e-257 3.4535021121284 0.405 0.047 4.67127654796713e-253 8 Esrrg
818 2.09128515491905e-252 2.73787151448313 0.599 0.112 3.28917329165668e-248 8 Dtna
819 6.47719046759036e-248 2.65257388592959 0.848 0.259 1.01873251674261e-243 8 Ccdc129
820 5.93306684296576e-247 5.6687835108767 0.294 0.024 9.33152753061655e-243 8 Cgref1
821 7.65022296219237e-240 4.09205841200862 0.472 0.074 1.20322706749362e-235 8 Spdef
822 3.11690277916854e-239 4.46551246396048 0.265 0.019 4.90226469107628e-235 8 Nkx3-1
823 1.91755097126493e-229 2.27963724200597 0.94 0.496 3.01592416760549e-225 8 Ehf
824 5.90626901190034e-225 3.01445213712604 0.993 0.652 9.28937990191685e-221 8 Nupr1
825 2.55463609232073e-220 3.27222455720904 0.405 0.056 4.01793164600204e-216 8 Creb3l4
826 3.99936113252558e-220 3.25877625132378 0.25 0.019 6.29019518923623e-216 8 Dpp6
827 2.59635610684963e-217 3.10464869341679 0.461 0.072 4.08354888485311e-213 8 Epha5
828 4.16727586375695e-213 2.35670176666332 0.766 0.229 6.55429147851692e-209 8 Ica1
829 4.46091234976359e-212 3.79318686867463 0.334 0.039 7.01612294370818e-208 8 Csprs
830 1.5257530316988e-211 2.50500053278607 0.659 0.16 2.39970436825587e-207 8 Slc5a8
831 4.77308123124611e-209 2.50282679488341 0.782 0.264 7.50710216050388e-205 8 Clu
832 1.07888798420621e-206 2.86024885792124 0.347 0.042 1.69687502155953e-202 8 Aass
833 1.79968595478704e-204 2.27305426913022 0.873 0.347 2.83054606968906e-200 8 Pigr
834 6.65016048781142e-203 2.97657023595966 0.67 0.177 1.04593724152298e-198 8 Creb3l1
835 5.74840573697266e-201 2.22524273495049 0.824 0.284 9.0410925431106e-197 8 Chrm3
836 1.42927589315389e-200 2.28379850685969 0.666 0.17 2.24796512475243e-196 8 Arhgef38
837 6.57862299699339e-200 2.36429119727353 0.546 0.114 1.03468582496712e-195 8 Ppp1r1b
838 2.58721077719165e-194 3.14378232701932 0.436 0.075 4.06916511036703e-190 8 Aldoc
839 3.13176760756211e-191 4.3684320944343 0.483 0.098 4.92564409317369e-187 8 Gp2
840 2.24035076879076e-188 2.91090331847278 0.421 0.07 3.52362368915411e-184 8 Arfgef3
841 1.58587524273181e-187 2.89463476010617 0.65 0.185 2.49426458176859e-183 8 Mfsd4a
842 5.32184411323579e-184 2.78357526263987 0.53 0.118 8.37019642129725e-180 8 Homer2
843 1.88968207993136e-182 2.579587296905 0.564 0.13 2.97209197531604e-178 8 Atp2a3
844 2.89039026435017e-182 2.15990461112535 0.869 0.413 4.54600580776995e-178 8 Dmbt1
845 4.92317936714061e-182 2.76811021646807 0.325 0.042 7.74317650863876e-178 8 Gpd1
846 1.15039877662355e-181 2.71849698573735 0.523 0.118 1.80934719587352e-177 8 Mansc1
847 1.81449516703e-181 2.58368023157086 0.528 0.117 2.85383799870479e-177 8 Tpd52l1
848 7.39253205398173e-175 2.69671866465753 0.414 0.071 1.16269744145025e-170 8 Ptprt
849 1.13962362667033e-172 3.03390416154158 0.321 0.044 1.79240004002709e-168 8 Tspan33
850 1.59376817751366e-172 2.73538491853059 0.336 0.047 2.50667858959349e-168 8 Atp6v1b1
851 3.70307849482223e-170 2.50966518450018 0.466 0.094 5.8242018566564e-166 8 Rab4a
852 1.3026916767249e-168 3.50146847044777 0.962 0.789 2.04887346915292e-164 8 Ltf
853 2.03993015071127e-164 3.90086502512599 0.96 0.734 3.20840214103868e-160 8 Scgb3a1
854 1.48369579736334e-163 2.72311627002269 0.374 0.062 2.33355675009305e-159 8 Itgb8
855 4.91014024606282e-163 3.45193665545096 0.552 0.15 7.7226685790076e-159 8 Chst9
856 1.30020709795627e-160 2.67215090034 0.588 0.165 2.04496572366563e-156 8 Kcne3
857 2.51284825882258e-155 3.44340264252708 0.294 0.04 3.95220774147615e-151 8 Azgp1
858 1.17570864714427e-154 3.41084656661331 0.929 0.621 1.84915456022851e-150 8 Wfdc18
859 2.7580426873175e-153 2.68858085175588 0.338 0.054 4.33784953861296e-149 8 Klhdc7a
860 2.65418471735517e-151 2.7563131170482 0.448 0.098 4.17450172345621e-147 8 Plscr2
861 4.21654803857407e-147 2.3993935395971 0.642 0.205 6.6317867550693e-143 8 Etv1
862 2.42783709869068e-143 2.22354018554867 0.612 0.184 3.81850218882071e-139 8 Cldn10
863 1.85113291221059e-142 3.15855298876774 0.274 0.038 2.91146184432482e-138 8 Tacr1
864 2.51979168223006e-142 3.58921747845765 0.339 0.06 3.96312835781143e-138 8 Galnt6
865 5.10625688882031e-142 2.18181636008506 0.454 0.105 8.03112083473658e-138 8 Elovl7
866 7.03071139720771e-136 2.44797431280416 0.361 0.068 1.10579028855283e-131 8 Wnk2
867 2.03284317232811e-134 2.82140876850006 0.25 0.033 3.19725574143766e-130 8 Foxa2
868 1.28194265399041e-131 2.51940395815505 0.345 0.065 2.01623940619612e-127 8 Tex15
869 2.86254631123636e-129 4.10518907267388 0.279 0.044 4.50221283831255e-125 8 Wfdc12
870 2.03327451135675e-127 2.56476195304109 0.356 0.07 3.1979341514619e-123 8 Car12
871 7.34370059380173e-125 3.75001148356134 0.715 0.338 1.15501722939314e-120 8 A2ml1
872 1.33284203124622e-123 2.46970295621317 0.403 0.093 2.09629394674405e-119 8 Nrtn
873 1.41094475564697e-121 4.53990670700346 0.468 0.138 2.21913391168156e-117 8 Lcn2
874 5.67238916025456e-121 2.85010689999198 0.388 0.09 8.92153367124837e-117 8 Kit
875 1.12832676932752e-112 2.4695328731859 0.628 0.261 1.77463234279832e-108 8 Sftpd
876 8.34596867893237e-112 2.23177865129289 0.319 0.063 1.31265395382248e-107 8 Inhbb
877 2.53511327125703e-108 2.35758566035519 0.766 0.449 3.98722615303306e-104 8 Msln
878 3.45386751888998e-108 2.11754351676498 0.309 0.062 5.43224283371015e-104 8 Il34
879 1.09893136468126e-103 2.82744739639723 0.31 0.065 1.72839925037069e-99 8 Erbb4
880 6.0877058478142e-103 2.6783480680141 0.579 0.225 9.57474375744218e-99 8 Slit2
881 5.58613232657638e-101 6.46433847910426 0.512 0.194 8.78586892323933e-97 8 Muc5b
882 1.51425315091033e-99 2.25028649838105 0.546 0.206 2.38161735575176e-95 8 Tcea3
883 7.46693884372804e-96 2.24876551737925 0.278 0.056 1.17440014134155e-91 8 Fyb2
884 2.14736071209395e-90 2.66266867852045 0.535 0.213 3.37736892798136e-86 8 Serpinb11
885 4.85970611756547e-86 7.15500914178581 0.777 0.483 7.64334578170697e-82 8 Tff2
886 1.37098980153842e-85 2.24724075314415 0.363 0.101 2.15629275985962e-81 8 Rap1gap
887 7.6596702818346e-84 2.15934399258873 0.537 0.215 1.20471294192695e-79 8 Gne
888 3.59964236297523e-82 2.4201168174139 0.372 0.109 5.66151750848745e-78 8 Fkbp11
889 1.59757442523082e-79 2.27570406037297 0.421 0.141 2.51266505600303e-75 8 Nckap5
890 2.63376233957558e-77 2.15229385746553 0.388 0.122 4.14238140768447e-73 8 Mme
891 2.70168460755435e-75 2.34062869129083 0.436 0.161 4.24920955076148e-71 8 Galnt12
892 3.16673854927992e-75 3.22373866670871 0.408 0.147 4.98064639030745e-71 8 Sel1l3
893 4.0604334953237e-71 2.11411349967613 0.564 0.26 6.38624980144512e-67 8 Cp
894 4.97157098386551e-68 3.03791518560793 0.63 0.344 7.81928684342368e-64 8 Agr2
895 1.06146397779299e-67 2.16191663731653 0.256 0.063 1.66947054427281e-63 8 Fstl4
896 8.46113980786952e-62 2.35741952577983 0.283 0.081 1.33076806898172e-57 8 Sorbs2os
897 7.14942576444886e-61 2.2829674686207 0.374 0.137 1.12446168423252e-56 8 Pdia5
898 2.735094175347e-60 2.30251673878864 0.274 0.078 4.30175611898577e-56 8 Ern2
899 8.04303029581964e-42 3.11644394100242 0.488 0.294 1.26500780492651e-37 8 Muc16
900 2.6069403211065e-07 2.24700795269795 0.742 0.654 0.00410019573703631 8 Reg3g
901 0 3.46690080170788 0.892 0.086 0 9 Gm9573
902 0 2.71996846329768 0.987 0.293 0 9 Mal
903 0 3.08244838496479 0.987 0.294 0 9 Muc4
904 0 3.25298128306924 0.993 0.318 0 9 Pdzk1ip1
905 0 3.37907093001083 0.801 0.129 0 9 Alox12e
906 0 2.50497185450717 0.836 0.18 0 9 Cldn23
907 0 3.07614760240549 0.758 0.109 0 9 Muc20
908 0 3.11598398042905 0.933 0.286 0 9 Upk3bl
909 0 3.12606524483532 0.721 0.101 0 9 Prss32
910 0 2.69933843703175 0.757 0.153 0 9 Paqr8
911 0 2.8313305875978 0.994 0.391 0 9 Upk1b
912 0 2.81447875733294 0.719 0.12 0 9 Unc5b
913 0 3.09487354517949 0.717 0.122 0 9 Alox12
914 0 4.6043300709927 0.669 0.077 0 9 Slco1a5
915 0 2.36474073930492 0.708 0.117 0 9 Spns2
916 0 3.7148318280437 0.608 0.056 0 9 Slc9a4
917 0 5.07737191433255 0.58 0.031 0 9 Kcnj16
918 0 3.4623128779741 0.533 0.052 0 9 Muc13
919 0 3.99790975972781 0.506 0.038 0 9 Scnn1g
920 0 3.65006906088126 0.515 0.06 0 9 Upk2
921 0 4.48975383513341 0.422 0.016 0 9 Tmem45b
922 0 4.64282028017201 0.394 0.023 0 9 St6galnac1
923 0 3.75079040147467 0.372 0.027 0 9 Tmprss11e
924 0 4.85792335094165 0.31 0.013 0 9 Slco1a6
925 1.1784180558326e-304 3.08408769802195 0.636 0.105 1.85341591821351e-300 9 Fut9
926 2.3582709125687e-302 2.45672821539652 0.972 0.334 3.70908849128806e-298 9 Muc1
927 1.93651507647724e-300 2.27706930515312 0.879 0.231 3.04575091228341e-296 9 Pllp
928 1.47706332373183e-299 2.97416318199268 0.838 0.203 2.32312519556542e-295 9 Kctd14
929 1.69611650210138e-299 2.33920966812043 0.872 0.207 2.66765203450505e-295 9 Tmprss4
930 4.83336579298267e-295 3.35844688138761 0.682 0.13 7.60191771920314e-291 9 Alox15
931 2.43650383422619e-291 2.40731601674007 0.734 0.151 3.83213323047095e-287 9 Lpcat4
932 9.63438984008932e-284 3.24949492092123 0.383 0.036 1.51529683404925e-279 9 Scnn1b
933 5.34407554184823e-270 3.23515687521422 0.638 0.125 8.40516201221889e-266 9 Wfdc1
934 7.08464368610595e-267 2.72313691384195 0.777 0.178 1.11427275895074e-262 9 Tmem45a
935 2.6595603498766e-266 2.68746768169638 0.807 0.207 4.18295651828591e-262 9 Scel
936 3.28128663184356e-266 2.38214488521003 0.814 0.212 5.16080761456355e-262 9 Mmp15
937 5.3115558605004e-265 2.3030029215229 0.998 0.47 8.35401505739502e-261 9 Cldn3
938 7.2380988281211e-263 2.46574400476749 0.874 0.254 1.13840818368689e-258 9 Cldn4
939 4.23273232214184e-259 2.43965075841249 0.712 0.157 6.65724139626469e-255 9 Clic5
940 6.93327966576784e-259 2.65066746507592 0.697 0.148 1.09046622583197e-254 9 Cyp4a12b
941 7.14895837143337e-259 2.39947304430179 0.801 0.203 1.12438817265904e-254 9 Cpm
942 1.99068392708683e-256 2.43033174588458 0.725 0.162 3.13094768052216e-252 9 Slc39a4
943 1.46369097990981e-251 2.38162061924029 0.717 0.163 2.30209317320215e-247 9 Ttc36
944 2.06736256494462e-244 2.25760367639902 0.911 0.302 3.2515478421449e-240 9 Cyp2a5
945 2.81938269033271e-242 2.4795664828787 0.582 0.104 4.43432509535528e-238 9 Arg1
946 5.35699636355157e-238 2.66071918674366 0.743 0.193 8.42548388059391e-234 9 Capn5
947 3.10734130353176e-236 2.21054339029584 0.928 0.319 4.88722640219475e-232 9 Gabrp
948 7.65500572899696e-236 3.12297645908544 0.584 0.111 1.20397930105664e-231 9 Sectm1b
949 9.2271612785066e-235 2.5202925972162 0.507 0.08 1.45124792588352e-230 9 Tmprss11b
950 2.51088000024097e-234 2.88157925647926 0.959 0.412 3.949112064379e-230 9 Hopx
951 1.45656793522075e-233 2.8182017769932 0.582 0.111 2.29089004851519e-229 9 Enpp3
952 2.30748811457174e-226 2.23043960033024 0.84 0.269 3.62921730659843e-222 9 Foxq1
953 5.45511740764748e-224 2.51526821849983 0.652 0.15 8.57980865874796e-220 9 Slc39a8
954 1.21845660545724e-223 2.47280296378877 0.71 0.171 1.91638854906314e-219 9 Cwh43
955 2.59664717028204e-220 2.69549797141735 0.589 0.121 4.08400666941959e-216 9 Lpar3
956 6.49664298056366e-219 2.35514749454041 0.643 0.144 1.02179200798305e-214 9 Styk1
957 1.22451778770631e-216 2.31567651579082 0.677 0.165 1.92592157650448e-212 9 Nectin4
958 2.1950567940668e-216 4.17420765757518 0.251 0.019 3.45238532570827e-212 9 Gm48530
959 1.63207934057484e-215 2.31023292106154 0.593 0.12 2.56693438685612e-211 9 Bmp6
960 8.9119499501008e-211 2.98158346553042 0.414 0.059 1.40167148815185e-206 9 2300002M23Rik
961 1.02215197878501e-204 2.21822903730965 0.682 0.178 1.60764063223306e-200 9 Liph
962 5.94091722429402e-204 2.37282108807893 0.513 0.096 9.34387461036963e-200 9 Ly6g6e
963 1.83419886435242e-201 3.78778568050096 0.309 0.033 2.88482797385349e-197 9 Syt16
964 2.1582103826986e-200 2.55222359157295 0.47 0.082 3.39443328990836e-196 9 Cdkn2b
965 2.79626470558989e-198 2.2364282474563 0.636 0.149 4.39796512895178e-194 9 Sptlc3
966 1.77698161467295e-196 3.20091048468061 0.257 0.023 2.79483668355762e-192 9 Gm15657
967 9.5941126733544e-192 2.24639265193122 0.701 0.195 1.50896204126518e-187 9 Dhrs9
968 2.97315099633008e-191 2.25210112032562 0.727 0.227 4.67617188702795e-187 9 Chmp4c
969 6.76698000868687e-187 2.27938347585486 0.677 0.182 1.06431061576627e-182 9 Tnfsf10
970 2.39422046411627e-182 2.20972914738385 0.565 0.128 3.76562994596207e-178 9 Kcnq1
971 9.79184871645959e-182 2.25866063868147 0.476 0.089 1.54006196612476e-177 9 Foxe1
972 2.96305012127617e-179 2.77833163664684 0.662 0.175 4.66028523074315e-175 9 Serpinb2
973 4.66669916853655e-179 3.04407029202494 0.398 0.065 7.33978445227429e-175 9 H60c
974 1.55655235464602e-178 2.95070852225176 0.348 0.049 2.44814554338727e-174 9 Slc13a2
975 3.55653103549356e-178 2.5415576116257 0.558 0.129 5.59371201262427e-174 9 Sult1b1
976 3.35781999624639e-177 2.884217584237 0.888 0.383 5.28117929009632e-173 9 Ddx60
977 9.64630649329173e-175 2.22047134259407 0.612 0.157 1.51717108526492e-170 9 Paqr5
978 1.25497200076004e-165 3.32753830654683 0.576 0.149 1.97381996279538e-161 9 Ifit1bl1
979 2.45471512307202e-165 3.53758879933586 0.491 0.105 3.86077594556768e-161 9 Ly6g6c
980 6.38034311765483e-158 3.1385575114212 0.277 0.035 1.00350036554475e-153 9 Pde8b
981 1.88670453473752e-155 2.27667623326924 0.639 0.191 2.96740889223517e-151 9 Piga
982 9.03099094846149e-149 2.32336928034769 0.563 0.153 1.42039425637402e-144 9 Apol7a
983 2.01910663876361e-144 2.29880454612039 0.448 0.099 3.17565092144741e-140 9 Entpd3
984 6.12945153749785e-143 2.71135554370691 0.416 0.086 9.64040137817662e-139 9 Tmprss11d
985 3.1287215743316e-138 2.88265793138058 0.372 0.073 4.92085329210873e-134 9 Trpm6
986 8.86535612767076e-130 3.24125367186074 0.253 0.035 1.39434321176006e-125 9 Acsm3
987 1.68660958295146e-124 2.3733417092661 0.327 0.061 2.65269955206606e-120 9 Capn13
988 7.1651928684433e-120 2.2126489091236 0.359 0.074 1.12694153434876e-115 9 Tnip3
989 1.53316979116291e-113 2.70584311179185 0.468 0.135 2.41136944754103e-109 9 St8sia6
990 1.27669966705286e-110 3.19388515205536 0.262 0.044 2.00799323634074e-106 9 Itln1
991 7.86883656127169e-106 3.14781303686638 0.284 0.054 1.23761061435681e-101 9 Adh6a
992 5.58821918897532e-104 2.56820373980103 0.255 0.043 8.78915114042039e-100 9 Tmem213
993 1.11791662201057e-83 2.31422524001568 0.455 0.152 1.75825926309822e-79 9 Itgb6
994 8.32327251781055e-83 3.28326483414982 0.292 0.069 1.30908430160124e-78 9 S100g
995 4.1076952218543e-75 2.24696435487638 0.429 0.148 6.46058304493245e-71 9 Mycl
996 7.95464949079896e-75 2.32309112209411 0.258 0.059 1.25110727191286e-70 9 Pax1
997 2.82793016722767e-73 2.34093279649522 0.574 0.253 4.44776856701568e-69 9 Mxd1
998 1.77768912383627e-53 2.22800386038809 0.433 0.18 2.79594945396969e-49 9 Oasl1
999 7.32384974202321e-53 3.01271993266732 0.297 0.099 1.15189508742541e-48 9 Ido1
1000 3.4162368197588e-37 3.00088245108336 0.26 0.097 5.37305727011664e-33 9 Ubd
1001 0 6.63943330169409 0.974 0.035 0 10 Arpp21
1002 0 6.2686296670351 0.994 0.081 0 10 Themis
1003 0 5.50114137817489 0.953 0.07 0 10 Cd247
1004 0 4.65512251028948 0.974 0.091 0 10 Skap1
1005 0 5.82211461414827 0.929 0.048 0 10 Cd8b1
1006 0 6.23114504012211 0.921 0.046 0 10 Ccr9
1007 0 5.38824955243274 0.935 0.065 0 10 Tcf7
1008 0 5.49589118155005 1 0.152 0 10 Satb1
1009 0 7.58578696599521 0.869 0.023 0 10 Rag1
1010 0 5.12461353835735 0.942 0.097 0 10 Trbc2
1011 0 5.03304319331863 0.925 0.091 0 10 Rhoh
1012 0 5.23908387577622 0.938 0.105 0 10 Camk4
1013 0 4.46470678188308 0.903 0.073 0 10 Itk
1014 0 5.78797922800446 0.871 0.041 0 10 Cd8a
1015 0 5.26724719528099 0.897 0.07 0 10 Lck
1016 0 4.53346936009032 0.871 0.065 0 10 Cd3e
1017 0 4.63812261158977 0.91 0.109 0 10 Prkcb
1018 0 4.11529860274788 0.864 0.065 0 10 Cd3g
1019 0 4.29313178636496 0.862 0.067 0 10 Cd3d
1020 0 6.01470326732127 0.821 0.027 0 10 Dntt
1021 0 4.39994750614669 0.935 0.144 0 10 Fyb
1022 0 4.87389637094756 0.923 0.136 0 10 Bcl11b
1023 0 4.48077895630484 0.854 0.077 0 10 Grap2
1024 0 6.53634019923495 0.789 0.028 0 10 Cd4
1025 0 4.70328691346216 0.789 0.06 0 10 Cd28
1026 0 4.74565269809202 0.785 0.064 0 10 Txk
1027 0 4.962559480397 0.806 0.092 0 10 Rcsd1
1028 0 4.76682709447577 0.778 0.064 0 10 Lat
1029 0 4.17578567559258 0.935 0.229 0 10 Aff3
1030 0 6.26556622806196 0.74 0.046 0 10 Arl5c
1031 0 5.21468978146023 0.729 0.047 0 10 Sh2d1a
1032 0 7.16683626484323 0.699 0.019 0 10 Chrna9
1033 0 4.30227608220655 0.794 0.116 0 10 Thy1
1034 0 4.90322965659193 0.841 0.167 0 10 Myb
1035 0 6.12687677763638 0.695 0.029 0 10 Trat1
1036 0 5.00031479186489 0.716 0.053 0 10 Tespa1
1037 0 5.14935263350093 0.727 0.067 0 10 Cd27
1038 0 4.62345280480618 0.721 0.069 0 10 Ppp1r16b
1039 0 5.9816417447681 0.658 0.027 0 10 Endou
1040 0 6.07073455635777 0.66 0.032 0 10 Nsg2
1041 0 5.39064520936215 0.69 0.063 0 10 Trbc1
1042 0 5.87052915110913 0.693 0.072 0 10 Aqp11
1043 0 5.01397244010233 0.669 0.054 0 10 Ntrk3
1044 0 4.24524783085462 0.688 0.086 0 10 Sla
1045 0 5.09860341245074 0.649 0.064 0 10 Rasgrp1
1046 0 4.20526120643977 0.695 0.136 0 10 Sept6
1047 0 5.20816749222048 0.636 0.09 0 10 Wdr78
1048 0 4.17335580841592 0.598 0.059 0 10 Trac
1049 0 5.9252037149598 0.568 0.034 0 10 Sla2
1050 0 8.05367488457616 0.535 0.01 0 10 Tctex1d1
1051 0 6.53159407025296 0.538 0.025 0 10 Gm26936
1052 0 6.01728170839684 0.521 0.02 0 10 A630014C17Rik
1053 0 4.58403745901915 0.57 0.082 0 10 Jakmip1
1054 0 6.26582459682338 0.46 0.029 0 10 Smoc1
1055 0 4.80905127068223 0.484 0.058 0 10 Plcxd2
1056 0 5.05271250988986 0.447 0.033 0 10 St8sia1
1057 0 8.00713583262504 0.407 0.008 0 10 Gm15340
1058 0 4.72339927799172 0.419 0.035 0 10 Cd6
1059 0 6.41396678015233 0.398 0.016 0 10 Gm37065
1060 0 5.22882081680263 0.415 0.035 0 10 Fam78a
1061 0 5.06708750750072 0.393 0.031 0 10 Cd96
1062 0 5.95835709390236 0.37 0.016 0 10 Dgkeos
1063 0 5.40001648275516 0.381 0.029 0 10 Prrt1
1064 0 7.29190317809703 0.323 0.008 0 10 BC065403
1065 0 5.30623248691529 0.333 0.023 0 10 Gm2245
1066 0 7.7807783643721 0.303 0.005 0 10 Spo11
1067 0 6.26541774771966 0.307 0.013 0 10 A430106G13Rik
1068 0 5.70083728615518 0.305 0.015 0 10 Colq
1069 0 6.35265857632116 0.284 0.012 0 10 Gm40841
1070 0 6.38896752300776 0.262 0.01 0 10 Rag2
1071 5.39367143431339e-301 5.08205920155214 0.336 0.025 8.48316643188809e-297 10 Slamf1
1072 6.76305860786215e-300 5.07112718335363 0.385 0.036 1.06369385784456e-295 10 Abi3
1073 2.12195703960175e-296 4.37140817904151 0.426 0.046 3.33741403188563e-292 10 Il21r
1074 1.05962216244166e-286 6.56574179660025 0.256 0.014 1.66657373708824e-282 10 Tdrd5
1075 3.20416686336768e-279 4.40749312461982 0.415 0.046 5.03951364270469e-275 10 Slamf6
1076 3.27918715668016e-273 4.68053485546448 0.764 0.241 5.15750556002656e-269 10 Mad1l1
1077 1.71414590379584e-271 5.43006897727982 0.331 0.028 2.6960086774901e-267 10 Hist3h2ba
1078 1.71548283526727e-264 4.67518869381082 0.385 0.042 2.69811140330837e-260 10 Dnah8
1079 3.40350355234826e-263 4.39628487494416 0.443 0.059 5.35303038713334e-259 10 Sash3
1080 3.15910164333847e-253 4.2825144145178 0.454 0.065 4.96863506464275e-249 10 Mirt1
1081 4.55025152406678e-238 4.25331819671404 0.705 0.217 7.15663559705223e-234 10 Xrcc6
1082 4.64215390349082e-238 4.85453551829922 0.299 0.026 7.30117965941036e-234 10 Kcnmb4
1083 4.18338233320466e-233 4.93143518801431 0.385 0.049 6.57962373366429e-229 10 Glcci1
1084 8.95777800419265e-225 5.28454526960006 0.316 0.032 1.40887932449942e-220 10 Tube1
1085 2.07859441824672e-212 4.24038578439796 0.761 0.317 3.26921330101844e-208 10 Eif2ak3
1086 3.72591211190877e-212 4.71239239572673 0.486 0.095 5.86011456961011e-208 10 Rorc
1087 5.61345410595816e-202 4.14017434196594 0.516 0.112 8.82884061785099e-198 10 Dnajc6
1088 4.41857592311743e-195 4.33927914297392 0.434 0.078 6.9495362118791e-191 10 Rnf157
1089 2.05859699622419e-186 4.4849275174675 0.409 0.072 3.23776135566141e-182 10 Vamp1
1090 9.2937493644008e-176 4.65231624525543 0.52 0.136 1.46172090003296e-171 10 Gtf2h4
1091 7.66570730404439e-167 4.60828844299189 0.262 0.03 1.2056624447801e-162 10 Abcg3
1092 1.91579592493853e-164 4.62631938771976 0.325 0.049 3.01316383074333e-160 10 Gm13919
1093 8.63950226339918e-158 4.66632946756752 0.295 0.042 1.35882091598742e-153 10 Dgkg
1094 9.75690135557406e-157 4.47926149757677 0.318 0.049 1.53456544520469e-152 10 Rapgef3
1095 3.86750507317678e-152 4.44711362233815 0.353 0.064 6.08281197909244e-148 10 Gm5914
1096 3.86097065285907e-149 4.26106850776902 0.312 0.05 6.07253464281675e-145 10 Plxdc1
1097 1.67566125636327e-147 4.44350499193982 0.447 0.112 2.63548002400815e-143 10 Dgke
1098 1.27464165904558e-115 4.21704726986286 0.323 0.069 2.00475640134689e-111 10 Gm15563
1099 2.4748546202214e-95 4.1211581643198 0.312 0.076 3.89245134668421e-91 10 Gm26735
1100 4.38466441648743e-95 4.1431022195296 0.303 0.072 6.89620019425143e-91 10 Nim1k
1101 0 4.38502448773805 0.919 0.081 0 11 Gimap6
1102 0 3.704567420193 0.985 0.15 0 11 Arhgap15
1103 0 4.36963641627642 0.906 0.074 0 11 Prkcq
1104 0 4.07981360536108 0.95 0.156 0 11 Cd52
1105 0 3.75983525969823 0.886 0.11 0 11 Rac2
1106 0 3.9631508086319 0.846 0.071 0 11 Cd3g
1107 0 4.06245092994312 0.864 0.09 0 11 Ripor2
1108 0 4.04392402215617 0.846 0.073 0 11 Cd3d
1109 0 3.87007586273899 0.849 0.076 0 11 Ptprcap
1110 0 8.13385693373618 0.774 0.021 0 11 Ms4a4b
1111 0 4.77834059248899 0.844 0.093 0 11 Ptpn22
1112 0 5.97233217938468 0.781 0.032 0 11 Cd2
1113 0 3.75685829983372 0.794 0.064 0 11 Cd28
1114 0 6.7840687419637 0.746 0.016 0 11 Gimap4
1115 0 4.39128781502647 0.785 0.055 0 11 Trac
1116 0 5.25856383508818 0.781 0.053 0 11 Hcst
1117 0 8.7616084538017 0.721 0.007 0 11 Gm2682
1118 0 4.37723958522116 0.781 0.07 0 11 Lef1
1119 0 3.75422760260623 0.779 0.069 0 11 Txk
1120 0 4.06040412180025 0.754 0.053 0 11 Cd69
1121 0 4.47291433208748 0.743 0.053 0 11 Ms4a6b
1122 0 5.08572081550289 0.717 0.036 0 11 Ipcef1
1123 0 3.80092749883312 0.73 0.067 0 11 Il2rg
1124 0 5.45343137589559 0.682 0.021 0 11 Gimap3
1125 0 4.17134551922506 0.763 0.111 0 11 Inpp4b
1126 0 4.37535214573099 0.697 0.046 0 11 Stat4
1127 0 4.09224253120684 0.779 0.139 0 11 Tox
1128 0 4.06052207214349 0.7 0.076 0 11 Dusp2
1129 0 3.80810564829675 0.673 0.052 0 11 Gimap1
1130 0 4.51202435914549 0.682 0.069 0 11 Scml4
1131 0 3.95969344346289 0.682 0.071 0 11 Ltb
1132 0 4.07161059947576 0.634 0.06 0 11 Rinl
